anho,universidad,nivel,unidad_academica,programa_curso,matriculados_m,matriculados_h,matriculados_t,egresados_m,egresados_h,egresados_t,total_general,docentes_m,docentes_h,docentes_t,area_conocimiento
2021,UNC,P,Facultad de Humanidades y Ciencias de la Educacion,Especializacion en Investigacion Cientifica,0,0,0,0,2,2,2,1,0,1,Educacion y Humanidades
2021,UNC,P,Facultad de Ciencias Exactas y Tecnologicas,"Maestrias en Didacticas de las Ciencias Mencion: Matematica, Fisica y Quimica.",5,15,20,3,2,5,25,110,98,208,Ciencias Basicas
2021,UNVES,G,Ciencias Economicas,,268,138,406,17,9,26,432,67,53,120,Ciencias Economicas y Administracion
2021,UNVES,G,Ciencias Sede Paraguari,,87,78,165,7,10,17,182,59,64,123,Multidisciplinaria
2021,UNVES,G,Ciencias Sede Caazapa,,441,261,702,16,25,41,743,170,105,275,Multidisciplinaria
2021,UNVES,G,Ciencias Humanas y Filosofia,,284,102,386,9,11,20,406,84,104,188,Educacion y Humanidades
2021,UNVES,G,Ciencias Sede Yuty,,139,91,230,7,6,13,243,68,34,102,Multidisciplinaria
2021,UNVES,G,Politecnica,,73,309,382,32,23,55,437,35,86,121,Ingenieria y Tecnologia
2021,UNVES,G,Postgrado,,82,46,128,40,60,100,228,85,24,109,Multidisciplinaria
2021,UNVES,G,Ciencias de la Salud,,314,63,377,21,15,36,413,142,42,184,Salud
2021,UNVES,G,Ciencias Sede Pedro Juan Caballero,,271,72,343,12,5,17,360,94,78,172,Multidisciplinaria
2021,UNVES,G,Ciencias Agrarias,,162,154,316,12,7,19,335,42,81,123,Ciencias Agrarias
2021,UNVES,G,Ciencias Fisicas Quimicas y Matematicas,,116,45,161,12,18,30,191,37,77,114,Ciencias Basicas
2021,UNVES,G,Ciencias Juridicas Politicas y Sociales,,198,132,330,8,13,21,351,42,69,111,Derecho y Ciencias Sociales
2021,UNVES,G,Ciencias Sede Carapegua,,322,227,549,33,26,59,608,105,191,296,Multidisciplinaria
2021,UNVES,G,Ingenieria y Arquitectura,,222,144,366,4,7,11,377,64,81,145,Ingenieria y Tecnologia
2021,UNVES,G,Escuela de Arte y Cultura,,8,10,18,0,0,0,18,6,12,18,Educacion y Humanidades
2021,UNVES,G,Escuela de Gastronomia,,97,20,117,2,0,2,119,55,22,77,Educacion y Humanidades
2021,UNCA,G,Ciencias Economicas,,130,125,255,110,98,208,463,110,98,208,Ciencias Economicas y Administracion
2021,UNCA,P,Ingenieria,"Maestria en Energia para el Desarrollo Sostenible, Energias Renovables y Eficiencia Energetica",5,15,20,3,2,5,25,110,98,208,Ingenieria y Tecnologia
2021,UNCA,G,Ciencias Medicas,,164,92,256,28,14,42,298,55,61,116,Salud
2021,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Patologia del Tracto Genital inferior y Colposcopia-4ta. Cohorte,12,1,13,0,0,0,13,2,5,7,Salud
2021,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Patologia del Tracto Genital inferior y Colposcopia-3ra. Cohorte,57,18,75,0,0,0,75,2,5,7,Salud
2021,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Cirugia General y Oncologica-Residencia Medica,5,12,17,0,0,0,17,2,4,6,Salud
2021,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Oncologia Clinica-Residencia Medica,6,2,8,0,0,0,8,3,1,4,Salud
2021,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Oncologia Radiante-Residencia Medica,2,1,3,0,0,0,3,3,3,6,Salud
2021,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Neonatologia-Residencia Medica,0,5,5,0,0,0,5,4,1,5,Salud
2021,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Medicina Familiar-Residencia Medica,16,27,43,0,0,0,43,17,16,33,Salud
2021,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Medicina Estetica y Envejecimiento Fisiologico-3ra. Cohorte,12,4,16,0,0,0,16,2,4,6,Salud
2021,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Ecografia General-7ma. Cohorte,33,45,78,0,0,0,78,6,10,16,Salud
2021,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Emergentologia-3ra. Cohorte,24,41,65,0,0,0,65,2,15,17,Salud
2021,UNCA,P,Facultad de Ciencias Medicas,Maestria en Educacion Superior en Ciencias Medicas-1ra. Cohorte,26,18,44,0,0,0,44,2,3,5,Salud
2021,UNCA,P,Facultad de Ciencias Medicas,Capacitacion en Neonatologia-3ra. Cohorte,10,2,12,0,0,0,12,0,0,0,Salud
2021,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Neonatologia-3ra. Cohorte,31,4,35,0,0,0,35,19,9,28,Salud
2021,UNCA,P,Facultad de Ciencias Medicas,Especializacion en Cuidados Intensivos Pediatricos-1ra. Cohorte,17,18,35,0,0,0,35,19,18,37,Salud
2021,UNCA,G,Ciencias Sociales y Politicas,,159,142,301,10,10,20,224,42,61,103,Derecho y Ciencias Sociales
2021,UNCA,G,Ciencias de la Salud,Carreras de Grado,209,41,250,35,3,38,288,91,19,110,Salud
2021,UNCA,P,Ciencias de la Salud,Maestria en Administracion Hospitalaria y Sistemas de Salud,61,24,85,0,0,0,85,9,1,10,Salud
2021,UNCA,P,Ciencias de la Salud,Especializacion en Administracion Hospitalaria y Sistemas de Salud,9,2,11,0,0,0,11,6,0,6,Salud
2021,UNCA,G,Ciencias y Tecnologias,Electricidad,48,178,226,1,22,23,249,97,27,124,Ingenieria y Tecnologia
2021,UNCA,G,Ciencias y Tecnologias,Electronica,29,61,90,0,7,7,97,0,0,0,Ingenieria y Tecnologia
2021,UNCA,G,Ciencias y Tecnologias,Informatica,36,59,95,6,14,20,115,0,0,0,Ingenieria y Tecnologia
2021,UNCA,G,Ciencias y Tecnologias,Civil,105,164,269,6,9,15,284,0,0,0,Ingenieria y Tecnologia
2021,UNCA,G,Odontologia,Odontologia,36,12,48,0,0,0,48,29,40,69,Salud
2021,UNCA,P,Odontologia,Actualizacion en Cirugia Dentomaxilar-Tercera Cohorte (iniciado y concluido en 2021),9,1,10,8,0,8,18,0,2,2,Salud
2021,UNCA,P,Odontologia,Actualizacion en Cirugia Dentomaxilar-Cuarta Cohorte (a concluir en diciembre de 2021),5,3,8,4,3,7,15,0,2,2,Salud
2021,UNCA,P,Odontologia,Actualizacion en Optimizacion de la Endodoncia Mecanizada (iniciado y concluido en 2021),1,6,7,1,5,6,13,0,1,1,Salud
2021,UNICAN,G,Ciencias Economicas y Empresariales,Ciencias Economicas y Empresariales,355,234,589,41,22,63,652,111,99,210,Ciencias Economicas y Administracion
2021,UNICAN,G,Ciencias Juridicas y Sociales,Ciencias Juridicas y Sociales,231,169,400,32,21,53,453,34,38,72,Derecho y Ciencias Sociales
2021,UNICAN,G,Ciencias Agropecuarias y Ambientales,Ciencias Agropecuarias y Ambientales,31,53,84,2,8,10,94,15,30,45,Ciencias Agrarias
2021,UNICAN,G,Ciencias y Tecnologia,Ciencias y Tecnologia,72,114,186,4,8,12,198,18,26,44,Ingenieria y Tecnologia
2021,UNICAN,G,Ciencias Veterinarias,Ciencias Veterinarias,84,74,158,7,5,12,170,27,31,58,Ciencias Veterinarias
2021,UNICAN,G,Ciencias de la Salud,Ciencias de la Salud,58,13,71,0,0,0,88,20,14,34,Salud
2021,UNICAN,P,Ciencias Juridicas y Sociales,Maestria en Derecho Penal y Procesal Penal - Filial Salto del Guaira 2019,11,13,24,0,0,0,24,2,14,16,Derecho y Ciencias Sociales
2021,UNICAN,P,Ciencias Juridicas y Sociales,Maestria en Derecho Penal y Procesal Penal - Sede Salto del Guaira 2020,7,9,16,0,0,0,16,2,14,16,Derecho y Ciencias Sociales
2021,UNICAN,P,Ciencias Juridicas y Sociales,Maestria en Derecho Penal y Procesal Penal - Filial Curuguaty 2020,12,17,29,0,0,0,29,3,13,16,Derecho y Ciencias Sociales
2021,UNICAN,P,Ciencias Juridicas y Sociales,Maestria en Derecho Civil y Procesal Civil - Filial Curuguaty 2020,13,15,28,0,0,0,28,3,16,19,Derecho y Ciencias Sociales
2021,UNICAN,P,Ciencias y Tecnologia,Maestria en Informatica aplicada a la Ingenieria del Software,9,15,24,0,0,0,24,0,0,0,Ingenieria y Tecnologia
2021,UPTP,G,Rectorado,Civil,36,36,72,0,0,0,72,4,13,17,Ingenieria y Tecnologia
2021,UPTP,G,Rectorado,Electromecanica,18,64,82,0,0,0,82,4,16,20,Ingenieria y Tecnologia
2021,UPTP,G,Rectorado,Informatica,16,60,76,0,0,0,76,4,9,13,Ingenieria y Tecnologia
2021,UPTP,G,Rectorado,Industrial,35,30,65,0,0,0,65,4,13,17,Ingenieria y Tecnologia
2020,UNA,G,Facultad de Derecho y Ciencias Sociales,Grado,4669,3615,8284,96,76,172,8456,281,620,901,Derecho y Ciencias Sociales
2020,UNA,G,Facultad de Ciencias Medicas,Grado,1059,674,1733,163,107,270,2003,793,752,1545,Salud
2020,UNA,G,Facultad de Ingenieria,Grado,821,2417,3238,21,86,107,3345,163,576,739,Ingenieria y Tecnologia
2020,UNA,G,Facultad de Ciencias Economicas,Grado,4812,3310,8122,592,287,879,9001,832,1165,1997,Ciencias Economicas y Administracion
2020,UNA,G,Facultad de Odontologia,Grado,243,47,290,55,12,67,357,188,62,250,Salud
2020,UNA,G,Facultad de Ciencias Quimicas,Grado,1267,428,1695,160,39,199,1894,180,82,262,Ciencias Basicas
2020,UNA,G,Facultad de Filosofia,Grado,2284,1015,3299,94,40,134,3433,514,311,825,Educacion y Humanidades
2020,UNA,G,Facultad de Ciencias Veterinarias,Grado,1345,1177,2522,146,141,287,2809,352,406,758,Ciencias Veterinarias
2020,UNA,G,Facultad de Ciencias Agrarias,Grado,1537,1711,3248,69,63,132,3380,820,1144,1964,Ciencias Agrarias
2020,UNA,G,Facultad de Ciencias Exactas y Naturales,Grado,1839,1134,2973,37,19,56,3029,256,224,480,Ciencias Basicas
2020,UNA,G,"Facultad de Arquitectura, Diseno y Arte",Grado,2350,1128,3478,150,59,209,3687,316,328,644,Ingenieria y Tecnologia
2020,UNA,G,Facultad Politecnica,Grado,1145,2576,3721,24,67,91,3812,199,334,533,Ingenieria y Tecnologia
2020,UNA,G,Facultad de Enfermeria y Obstetricia,Grado,1316,259,1575,30,10,40,1615,678,199,877,Salud
2020,UNA,G,Facultad de Ciencias Sociales,Grado,445,180,625,13,9,22,647,57,36,93,Educacion y Humanidades
2020,UNA,P,Facultad de Derecho y Ciencias Sociales,Actualizacion,498,467,965,498,467,965,1930,12,2,14,Derecho y Ciencias Sociales
2020,UNA,P,Facultad de Derecho y Ciencias Sociales,Especializacion,70,78,148,47,35,82,230,5,4,9,Derecho y Ciencias Sociales
2020,UNA,P,Facultad de Derecho y Ciencias Sociales,Maestria,120,144,264,0,0,0,264,2,11,13,Derecho y Ciencias Sociales
2020,UNA,P,Facultad de Derecho y Ciencias Sociales,Doctorado,38,49,87,0,0,0,87,2,2,4,Derecho y Ciencias Sociales
2020,UNA,P,Facultad de Ciencias Medicas,Especializacion,342,265,607,105,137,242,849,199,106,305,Salud
2020,UNA,P,Facultad de Ciencias Medicas,Maestria,1,1,2,0,0,0,2,24,5,29,Salud
2020,UNA,P,Facultad de Ingenieria,Capacitacion,116,70,186,124,97,221,407,0,0,0,Ingenieria y Tecnologia
2020,UNA,P,Facultad de Ingenieria,Especializacion,53,50,103,56,40,96,199,3,0,3,Ingenieria y Tecnologia
2020,UNA,P,Facultad de Ingenieria,Actualizacion,76,73,149,68,68,136,285,2,6,8,Ingenieria y Tecnologia
2020,UNA,P,Facultad de Ingenieria,Maestria,0,0,0,5,6,11,11,0,0,0,Ingenieria y Tecnologia
2020,UNA,P,Facultad de Ingenieria,Doctorado,0,0,0,0,1,1,1,0,0,0,Ingenieria y Tecnologia
2020,UNA,P,Facultad de Ciencias Economicas,Especializacion,232,107,339,83,42,125,464,15,12,27,Ciencias Economicas y Administracion
2020,UNA,P,Facultad de Ciencias Economicas,Maestria,146,121,267,6,11,17,284,15,30,45,Ciencias Economicas y Administracion
2020,UNA,P,Facultad de Odontologia,Especializacion,70,21,91,0,0,0,91,20,7,27,Salud
2020,UNA,P,Facultad de Odontologia,Capacitacion,5,0,5,0,0,0,5,2,0,2,Salud
2020,UNA,P,Facultad de Ciencias Quimicas,Especializacion,101,9,110,15,1,16,126,23,3,26,Ciencias Basicas
2020,UNA,P,Facultad de Ciencias Quimicas,Maestria,13,2,15,1,0,1,16,3,1,4,Ciencias Basicas
2020,UNA,P,Facultad de Ciencias Quimicas,Doctorado,6,2,8,1,0,1,9,0,0,0,Ciencias Basicas
2020,UNA,P,Facultad de Filosofia,Actualizacion,30,22,52,0,0,0,52,1,1,2,Educacion y Humanidades
2020,UNA,P,Facultad de Filosofia,Especializacion,229,150,379,102,75,177,556,49,24,73,Educacion y Humanidades
2020,UNA,P,Facultad de Filosofia,Maestria,64,33,97,17,12,29,126,14,19,33,Educacion y Humanidades
2020,UNA,P,Facultad de Filosofia,Doctorado,15,6,21,5,1,6,27,3,5,8,Educacion y Humanidades
2020,UNA,P,Facultad de Ciencias Veterinarias,Maestria,10,19,29,0,0,0,29,5,6,11,Ciencias Veterinarias
2020,UNA,P,Facultad de Ciencias Agrarias,Maestria,20,28,48,0,6,6,54,5,21,26,Ciencias Agrarias
2020,UNA,P,Facultad de Ciencias Exactas y Naturales,Maestria,154,163,317,9,20,29,346,1,3,4,Ciencias Basicas
2020,UNA,P,"Facultad de Arquitectura, Diseno y Arte",Especializacion,80,43,123,85,45,130,253,5,5,10,Ingenieria y Tecnologia
2020,UNA,P,Facultad Politecnica,Capacitacion,73,36,109,55,43,98,207,2,0,2,Ingenieria y Tecnologia
2020,UNA,P,Facultad Politecnica,Especializacion,37,49,86,12,19,31,117,0,2,2,Ingenieria y Tecnologia
2020,UNA,P,Facultad Politecnica,Maestria,63,78,141,2,7,9,150,3,14,17,Ingenieria y Tecnologia
2020,UNA,P,Facultad Politecnica,Doctorado,4,16,20,0,2,2,22,0,0,0,Ingenieria y Tecnologia
2020,UNA,P,Facultad de Enfermeria y Obstetricia,Especializacion,155,39,194,0,0,0,194,13,1,14,Salud
2020,UNA,P,Facultad de Enfermeria y Obstetricia,Maestria,35,12,47,0,0,0,47,0,0,0,Salud
2020,UNA,P,Facultad de Ciencias Sociales,Maestria,1003,422,1425,892,391,1283,2678,494,189,683,Educacion y Humanidades
2020,UNA,P,Instituto de Investigaciones en Ciencias de la Salud,Maestria,5,18,23,0,0,0,23,7,0,7,Salud
2020,UNA,P,Instituto de Investigaciones en Ciencias de la Salud,Doctorado,1,1,2,0,1,1,3,7,0,7,Salud
2020,UNE,G,Ciencias Economicas,Grado,130,125,255,110,98,208,463,110,98,208,Ciencias Economicas y Administracion
2020,UNE,G,Derecho y Ciencias Sociales,Grado,613,447,1060,1348,1291,2639,3699,88,98,186,Derecho y Ciencias Sociales
2020,UNE,G,Escuela Superior de Bellas Artes,Grado,103,70,173,6,9,15,188,41,22,63,Educacion y Humanidades
2020,UNE,G,Filosofia,Grado,1047,392,1439,173,68,241,1680,167,124,291,Educacion y Humanidades
2020,UNE,G,Ingenieria Agronomica,Grado,347,435,782,13,24,37,819,66,72,138,Ciencias Agrarias
2020,UNE,G,Ciencias de la Salud,Grado,232,145,377,13,13,26,403,93,77,170,Salud
2020,UNE,G,Politecnica,Grado,232,145,377,13,13,26,403,93,77,170,Ingenieria y Tecnologia
2020,UNE,P,Ingenieria,"Maestria en Energia para el Desarrollo Sostenible, Energias Renovables y Eficiencia Energetica",5,15,20,3,2,5,25,110,98,208,Ingenieria y Tecnologia
2020,UNE,P,Derecho y Ciencias Sociales,Especializacion en Ciencias Juridicas con enfasis en Derecho Civil y Penal,37,24,61,53,57,110,171,7,2,9,Derecho y Ciencias Sociales
2020,UNE,P,Filosofia,Especializacion Didactica,47,115,162,0,0,0,162,10,7,17,Educacion y Humanidades
2020,UNE,P,Filosofia,Especializacion en Psicologia Clinica/2020,10,18,28,0,0,0,28,1,6,7,Educacion y Humanidades
2020,UNE,P,Filosofia,Especializacion en Psicologia Clinica/2020,9,21,30,0,0,0,30,3,0,3,Educacion y Humanidades
2020,UNE,P,Filosofia,Especializacion en Evaluacion Educacional 2018/2019,5,23,28,0,0,0,28,1,1,2,Educacion y Humanidades
2020,UNE,P,Filosofia,Especializacion en Estadistica 2018/2019,22,25,47,0,0,0,47,2,0,2,Educacion y Humanidades
2020,UNE,P,Filosofia,Especializacion en Mediacion y resolucion de Conflicto,2,12,14,0,0,0,14,3,6,9,Educacion y Humanidades
2020,UNE,P,Ingenieria Agronomica,Maestria en Nutricion de Plantas y Produccion Agricola,13,4,17,0,0,0,17,9,1,10,Ciencias Agrarias
2020,UNE,P,Ingenieria Agronomica,Maestria en Auditoria y Gestion Ambiental,4,3,7,0,0,0,7,3,5,8,Ciencias Agrarias
2020,UNE,P,Ciencias de la Salud,"Especializaciones, Doctorado, Maestrias",150,119,269,21,11,32,0,0,0,0,Salud
2020,UNE,P,Politecnica,"Especializaciones, Maestrias",31,86,117,1,109,110,227,7,36,43,Ingenieria y Tecnologia
2020,UNP,G,Ciencias Contables Administrativas y Economicas,Grado,468,270,738,35,11,46,784,67,47,114,Ciencias Economicas y Administracion
2020,UNP,G,Ciencias Agropecuarias y Desarrollo Rural,Grado,116,145,261,9,11,20,281,31,43,74,Ciencias Agrarias
2020,UNP,G,Derecho Ciencias Politicas y Sociales,Grado,615,357,972,55,23,78,1050,88,57,145,Derecho y Ciencias Sociales
2020,UNP,G,Humanidades y Ciencias de la Educacion,Grado,334,118,452,50,12,62,514,54,35,89,Educacion y Humanidades
2020,UNP,G,Ciencias Aplicadas,Grado,319,554,873,0,0,0,873,73,84,157,Ciencias Basicas
2020,UNP,G,Ciencias Tecnologias y Artes,Grado,110,81,191,4,1,5,196,15,20,35,Multidisciplinaria
2020,UNP,G,Ciencias Biomedicas,Grado,133,39,172,8,3,11,183,20,24,44,Salud
2020,UNP,P,Humanidades y Ciencias de la Educacion,Maestria en Ciencias de la Educacion,68,12,80,11,3,14,94,2,4,6,Educacion y Humanidades
2020,UNP,P,Humanidades y Ciencias de la Educacion,Doctorado en Ciencias de la Educacion,44,18,62,2,0,2,64,2,0,2,Educacion y Humanidades
2020,UNP,P,Ciencias Aplicadas,Maestria en Informatica y Computacion,6,10,16,0,0,0,16,3,0,3,Ciencias Basicas
2020,UNP,P,Ciencias Tecnologias y Artes,Maestria en Gestion Organizacional,22,11,33,0,0,0,33,1,5,6,Educacion y Humanidades
2020,UNI,G,Ingenieria,Grado,209,522,731,14,25,39,770,40,63,103,Ingenieria y Tecnologia
2020,UNI,G,Medicina,Grado,111,164,275,0,0,0,275,94,75,169,Salud
2020,UNI,G,Ciencias Contables Administrativas y Economicas,Grado,1104,571,1675,82,37,119,1794,88,55,143,Ciencias Economicas y Administracion
2020,UNI,G,Humanidades,Grado,540,203,743,60,20,80,823,136,89,225,Educacion y Humanidades
2020,UNI,G,Derecho,Grado,484,266,750,33,14,47,797,30,27,57,Derecho y Ciencias Sociales
2020,UNI,G,Agropecuaria,Grado,122,111,233,22,18,40,273,35,40,75,Ciencias Agrarias
2020,UNI,G,Ciencias Tecnologias y Artes,Grado,230,182,412,18,20,38,450,106,62,168,Educacion y Humanidades
2020,UNI,P,Medicina,Especializacion en diferentes areas,142,83,225,104,38,142,367,17,15,32,Salud
2020,UNI,P,Ciencias Contables Administrativas y Economicas,"Doctorado, Maestria y Especializacion",3,1,4,19,6,25,29,0,2,2,Ciencias Economicas y Administracion
2020,UNI,P,Humanidades,Maestria en Educacion,94,26,120,3,0,3,123,11,7,18,Educacion y Humanidades
2020,UNI,P,Derecho,Maestria y Especializacion,81,45,126,46,32,78,204,0,4,4,Derecho y Ciencias Sociales
2020,UNI,P,Ciencias Tecnologias y Artes,Maestria en Biotecnologia de Alimentos,128,44,172,1,1,2,174,2,1,3,Educacion y Humanidades
2020,UNI,P,Escuela de Postgrado,"Doctorado, Maestria y Especializacion",296,71,367,105,56,161,528,31,31,62,Multidisciplinaria
2020,UNC,G,Facultad de Odontologia,Grado,194,90,284,0,0,0,284,76,91,167,Salud
2020,UNC,G,Facultad de Ciencias Agrarias,Grado,361,257,618,1,1,2,620,30,74,104,Ciencias Agrarias
2020,UNC,G,Facultad de Ciencias Contables Administrativas y Economicas,Grado,439,571,1010,0,0,0,1010,78,65,143,Ciencias Economicas y Administracion
2020,UNC,G,Facultad de Medicina,Grado,136,138,274,0,0,0,274,38,65,103,Salud
2020,UNC,G,Facultad de Humanidades y Ciencias de la Educacion,Grado,222,639,861,42,12,54,915,112,69,181,Educacion y Humanidades
2020,UNC,G,Facultad de Ciencias Exactas y Tecnologicas,Grado,62,134,196,0,0,0,196,9,28,37,Ciencias Basicas
2020,UNC,P,Rectorado,Especializacion en Didactica Superior,75,49,124,41,31,72,196,4,4,8,Educacion y Humanidades
2020,UNC,P,Rectorado,Especializacion en Metodologia de la Investigacion,0,0,0,0,0,0,0,0,0,0,Multidisciplinaria
2020,UNC,P,Rectorado,Maestria en Educacion con Orientacion en Docencia Universitaria,0,0,0,0,0,0,0,2,3,5,Educacion y Humanidades
2020,UNC,P,Odontologia,Endodoncia,0,0,0,1,0,1,1,0,1,1,Salud
2020,UNC,P,Odontologia,Ortodoncia Correctiva y Ortopedia Facial,0,0,0,9,1,10,10,1,0,1,Salud
2020,UNC,P,Odontologia,Estetica y cosmetica dental,0,0,0,0,0,0,0,0,0,0,Salud
2020,UNC,P,Odontologia,Rehabilitacion Oral,0,0,0,9,1,10,10,0,1,1,Salud
2020,UNC,P,Odontologia,Implantologia,0,0,0,1,2,3,3,0,0,0,Salud
2020,UNC,P,Odontologia,Ortopedia de los Maxilares,0,0,0,0,0,0,0,0,0,0,Salud
2020,UNC,P,Ciencias Agrarias,Maestria en Produccion Vegetal,0,0,0,0,0,0,0,0,0,0,Ciencias Agrarias
2020,UNC,P,Ciencias Contables Administrativas y Economicas,Maestria en Administracion y Direccion de Empresas,0,1,1,0,0,0,1,2,3,5,Ciencias Economicas y Administracion
2020,UNC,P,Ciencias Contables Administrativas y Economicas,Diplomado en Marketing y Ventas,0,0,0,0,0,0,0,0,0,0,Ciencias Economicas y Administracion
2020,UNC,P,Ciencias Contables Administrativas y Economicas,Especializacion en Auditoria Impositiva - Filial Horqueta,0,0,0,2,0,2,2,0,0,0,Ciencias Economicas y Administracion
2020,UNC,P,Medicina,Especializacion en Salud Publica,0,0,0,2,0,2,2,3,15,18,Salud
2020,UNC,P,Medicina,Curso de capacitacion continua en Docencia Medica,22,27,49,0,0,0,49,4,1,5,Salud
2020,UNC,P,Humanidades y Ciencias de la Educacion,Capacitacion Proceso de Diagnostico: desde el motivo de consulta hasta el informe final,0,1,1,0,0,0,1,0,0,0,Educacion y Humanidades
2020,UNC,P,Humanidades y Ciencias de la Educacion,Especializacion en Educacion Escolar Basica,63,28,91,0,0,0,91,2,1,3,Educacion y Humanidades
2020,UNC,P,Humanidades y Ciencias de la Educacion,Maestria en Gestion Educativa,1,3,4,0,0,0,4,1,0,1,Educacion y Humanidades
2020,UNC,P,Humanidades y Ciencias de la Educacion,Maestria en Educacion con Enfasis en Evaluacion,0,0,0,2,2,4,4,1,0,1,Educacion y Humanidades
2020,UNC,P,Humanidades y Ciencias de la Educacion,Maestria en Investigacion Cientifica,0,0,0,2,1,3,3,1,0,1,Educacion y Humanidades
2020,UNC,P,Humanidades y Ciencias de la Educacion,Especializacion en Investigacion Cientifica,0,0,0,1,1,2,2,1,0,1,Educacion y Humanidades
2020,UNC,P,Ciencias Exactas y Tecnologicas,Maestrias en Didacticas de las Ciencias Mencion: Matematica Fisica y Quimica,0,0,0,3,0,3,3,2,2,4,Ciencias Basicas
2020,UNVES,G,Ciencias Economicas,Grado,234,106,340,10,10,20,360,67,53,120,Ciencias Economicas y Administracion
2020,UNVES,G,Ciencias Sede Paraguari,Grado,81,64,145,6,5,11,156,59,64,123,Multidisciplinaria
2020,UNVES,G,Ciencias Sede Caazapa,Grado,398,240,638,18,20,38,676,170,105,275,Multidisciplinaria
2020,UNVES,G,Ciencias Humanas y Filosofia,Grado,237,101,338,4,4,8,346,84,104,188,Educacion y Humanidades
2020,UNVES,G,Ciencias Sede Yuty,Grado,115,89,204,8,10,18,222,68,34,102,Multidisciplinaria
2020,UNVES,G,Politecnica,Grado,58,245,303,10,19,29,332,35,86,121,Ingenieria y Tecnologia
2020,UNVES,G,Ciencias de la Salud,Grado,154,63,217,10,22,32,249,142,42,184,Salud
2020,UNVES,G,Ciencias Sede Pedro Juan Caballero,Grado,240,38,278,5,8,13,291,94,78,172,Multidisciplinaria
2020,UNVES,G,Ciencias Agrarias,Grado,133,147,280,2,3,5,285,42,81,123,Ciencias Agrarias
